ID1,Affinal_ID,Affinal_r
6002202,6002204,"[0.5,1)     "
6002202,6002857,"[0.5,1)     "
6002202,6002858,"[0.5,1)     "
6002208,6002206,"[0.5,1)     "
6002208,6002207,"[0.5,1)     "
6002208,6002209,"[0.5,1)     "
6002208,6002379,"[0.5,1)     "
6002208,6002463,"[0.5,1)     "
6002207,6002208,"[0.5,1)     "
6002207,6002379,"[0.5,1)     "
6002207,6002463,"[0.5,1)     "
6002207,6002861,"[0.5,1)     "
6002207,6002862,"[0.5,1)     "
6002210,6002211,"[0.5,1)     "
6002210,6002212,"[0.5,1)     "
6002210,6002229,"[0.5,1)     "
6002210,6002410,"[0.5,1)     "
6002210,6002863,"[0.5,1)     "
6002210,6002864,"[0.5,1)     "
6002215,6002216,"[0.5,1)     "
6002215,6002217,"[0.5,1)     "
6002215,6002868,"[0.5,1)     "
6002215,6002869,"[0.5,1)     "
6002867,6002213,"[0.5,1)     "
6002706,6002006,"[0.5,1)     "
6002706,6002219,"[0.5,1)     "
6002706,6002437,"[0.5,1)     "
6002220,6002150,"[0.5,1)     "
6002220,6002221,"[0.5,1)     "
6002220,6002222,"[0.5,1)     "
6002220,6002490,"[0.5,1)     "
6002220,6002491,"[0.5,1)     "
6002220,6002817,"[0.5,1)     "
6002725,6002030,"[0.5,1)     "
6002226,6002227,"[0.5,1)     "
6002226,6002877,"[0.5,1)     "
6002226,6002878,"[0.5,1)     "
6002231,6002233,"[0.5,1)     "
6002231,6002882,"[0.5,1)     "
6002231,6002883,"[0.5,1)     "
6002232,6002234,"[0.5,1)     "
6002232,6002235,"[0.5,1)     "
6002232,6002884,"[0.5,1)     "
6002232,6002885,"[0.5,1)     "
6002238,6002236,"[0.5,1)     "
6002238,6002239,"[0.5,1)     "
6002238,6002240,"[0.5,1)     "
6002238,6002396,"[0.5,1)     "
6002238,6002886,"[0.5,1)     "
6002238,6002887,"[0.5,1)     "
6002242,6002243,"[0.5,1)     "
6002242,6002355,"[0.5,1)     "
6002242,6002441,"[0.5,1)     "
6002242,6002892,"[0.5,1)     "
6002242,6002893,"[0.5,1)     "
6002244,6002295,"[0.5,1)     "
6002244,6002894,"[0.5,1)     "
6002246,6002247,"[0.5,1)     "
6002246,6002248,"[0.5,1)     "
6002246,6002898,"[0.5,1)     "
6002246,6002899,"[0.5,1)     "
6002254,6002252,"[0.5,1)     "
6002254,6002253,"[0.5,1)     "
6002254,6002255,"[0.5,1)     "
6002254,6002256,"[0.5,1)     "
6002254,6002313,"[0.5,1)     "
6002253,6002254,"[0.5,1)     "
6002253,6002313,"[0.5,1)     "
6002253,6002479,"[0.5,1)     "
6002253,6002901,"[0.5,1)     "
6002253,6002902,"[0.5,1)     "
6002258,6002259,"[0.5,1)     "
6002258,6002260,"[0.5,1)     "
6002258,6002261,"[0.5,1)     "
6002258,6002907,"[0.5,1)     "
6002258,6002908,"[0.5,1)     "
6002264,6002263,"[0.5,1)     "
6002264,6002265,"[0.5,1)     "
6002264,6002456,"[0.5,1)     "
6002264,6002486,"[0.5,1)     "
6002264,6002909,"[0.5,1)     "
6002267,6002268,"[0.5,1)     "
6002267,6002550,"[0.5,1)     "
6002267,6002914,"[0.5,1)     "
6002267,6002915,"[0.5,1)     "
6002269,6002270,"[0.5,1)     "
6002269,6002271,"[0.5,1)     "
6002269,6002916,"[0.5,1)     "
6002269,6002917,"[0.5,1)     "
6002839,6002180,"[0.5,1)     "
6002839,6002273,"[0.5,1)     "
6002839,6002341,"[0.5,1)     "
6002839,6002503,"[0.5,1)     "
6002274,6002052,"[0.5,1)     "
6002274,6002139,"[0.5,1)     "
6002274,6002140,"[0.5,1)     "
6002274,6002141,"[0.5,1)     "
6002274,6002143,"[0.5,1)     "
6002274,6002144,"[0.5,1)     "
6002274,6002275,"[0.5,1)     "
6002274,6002276,"[0.5,1)     "
6002274,6002743,"[0.5,1)     "
6002279,6002280,"[0.5,1)     "
6002279,6002281,"[0.5,1)     "
6002279,6002919,"[0.5,1)     "
6002279,6002920,"[0.5,1)     "
6002918,6002277,"[0.5,1)     "
6002284,6002285,"[0.5,1)     "
6002284,6002286,"[0.5,1)     "
6002284,6002921,"[0.5,1)     "
6002284,6002922,"[0.5,1)     "
6002288,6002289,"[0.5,1)     "
6002288,6002923,"[0.5,1)     "
6002288,6002924,"[0.5,1)     "
6002291,6002292,"[0.5,1)     "
6002291,6002293,"[0.5,1)     "
6002291,6002927,"[0.5,1)     "
6002291,6002928,"[0.5,1)     "
6002929,6002294,"[0.5,1)     "
6002929,6002392,"[0.5,1)     "
6002298,6002299,"[0.5,1)     "
6002298,6002300,"[0.5,1)     "
6002298,6002934,"[0.5,1)     "
6002298,6002935,"[0.5,1)     "
6002302,6002303,"[0.5,1)     "
6002302,6002305,"[0.5,1)     "
6002302,6002938,"[0.5,1)     "
6002302,6002939,"[0.5,1)     "
6002304,6002306,"[0.5,1)     "
6002304,6002307,"[0.5,1)     "
6002304,6002940,"[0.5,1)     "
6002304,6002941,"[0.5,1)     "
6002309,6002310,"[0.5,1)     "
6002309,6002311,"[0.5,1)     "
6002309,6002370,"[0.5,1)     "
6002309,6002942,"[0.5,1)     "
6002309,6002943,"[0.5,1)     "
6002314,6002944,"[0.5,1)     "
6002314,6002945,"[0.5,1)     "
6002948,6002316,"[0.5,1)     "
6002948,6002364,"[0.5,1)     "
6002948,6002546,"[0.5,1)     "
6002317,6002318,"[0.5,1)     "
6002317,6002319,"[0.5,1)     "
6002317,6002949,"[0.5,1)     "
6002317,6002950,"[0.5,1)     "
6002831,6002171,"[0.5,1)     "
6002831,6002321,"[0.5,1)     "
6002322,6002323,"[0.5,1)     "
6002322,6002953,"[0.5,1)     "
6002322,6002954,"[0.5,1)     "
6002325,6002131,"[0.5,1)     "
6002325,6002326,"[0.5,1)     "
6002325,6002327,"[0.5,1)     "
6002325,6002404,"[0.5,1)     "
6002325,6002800,"[0.5,1)     "
6002325,6002801,"[0.5,1)     "
6002959,6002329,"[0.5,1)     "
6002959,6002330,"[0.5,1)     "
6002332,6002315,"[0.5,1)     "
6002332,6002333,"[0.5,1)     "
6002332,6002334,"[0.5,1)     "
6002332,6002335,"[0.5,1)     "
6002332,6002336,"[0.5,1)     "
6002332,6002946,"[0.5,1)     "
6002332,6002947,"[0.5,1)     "
6002337,6002320,"[0.5,1)     "
6002337,6002338,"[0.5,1)     "
6002337,6002530,"[0.5,1)     "
6002337,6002951,"[0.5,1)     "
6002337,6002952,"[0.5,1)     "
6002339,6002962,"[0.5,1)     "
6002339,6002963,"[0.5,1)     "
6002966,6002342,"[0.5,1)     "
6002966,6002369,"[0.5,1)     "
6002343,6002344,"[0.5,1)     "
6002343,6002345,"[0.5,1)     "
6002343,6002967,"[0.5,1)     "
6002343,6002968,"[0.5,1)     "
6002348,6002349,"[0.5,1)     "
6002348,6002350,"[0.5,1)     "
6002348,6002971,"[0.5,1)     "
6002348,6002972,"[0.5,1)     "
6002830,6002167,"[0.5,1)     "
6002830,6002170,"[0.5,1)     "
6002830,6002308,"[0.5,1)     "
6002830,6002312,"[0.5,1)     "
6002830,6002346,"[0.5,1)     "
6002830,6002351,"[0.5,1)     "
6002352,6002353,"[0.5,1)     "
6002352,6002354,"[0.5,1)     "
6002352,6002973,"[0.5,1)     "
6002352,6002974,"[0.5,1)     "
6002975,6002356,"[0.5,1)     "
6002357,6002976,"[0.5,1)     "
6002357,6002977,"[0.5,1)     "
6002359,6002218,"[0.5,1)     "
6002359,6002360,"[0.5,1)     "
6002359,6002870,"[0.5,1)     "
6002359,6002871,"[0.5,1)     "
6002361,6002362,"[0.5,1)     "
6002361,6002363,"[0.5,1)     "
6002361,6002978,"[0.5,1)     "
6002361,6002979,"[0.5,1)     "
6002365,6002124,"[0.5,1)     "
6002365,6002125,"[0.5,1)     "
6002365,6002126,"[0.5,1)     "
6002365,6002366,"[0.5,1)     "
6002365,6002367,"[0.5,1)     "
6002365,6002368,"[0.5,1)     "
6002365,6002797,"[0.5,1)     "
6002370,6002309,"[0.5,1)     "
6002370,6002371,"[0.5,1)     "
6002370,6002372,"[0.5,1)     "
6002370,6002942,"[0.5,1)     "
6002370,6002943,"[0.5,1)     "
6002374,6002056,"[0.5,1)     "
6002374,6002375,"[0.5,1)     "
6002374,6002376,"[0.5,1)     "
6002374,6002481,"[0.5,1)     "
6002374,6002482,"[0.5,1)     "
6002374,6002483,"[0.5,1)     "
6002379,6002206,"[0.5,1)     "
6002379,6002207,"[0.5,1)     "
6002379,6002208,"[0.5,1)     "
6002379,6002380,"[0.5,1)     "
6002379,6002381,"[0.5,1)     "
6002379,6002382,"[0.5,1)     "
6002379,6002463,"[0.5,1)     "
6002982,6002377,"[0.5,1)     "
6003022,6002435,"[0.5,1)     "
6002987,6002385,"[0.5,1)     "
6002987,6002386,"[0.5,1)     "
6002389,6002388,"[0.5,1)     "
6002389,6002390,"[0.5,1)     "
6002389,6002391,"[0.5,1)     "
6002389,6002992,"[0.5,1)     "
6002992,6002389,"[0.5,1)     "
6002393,6002394,"[0.5,1)     "
6002393,6002395,"[0.5,1)     "
6002393,6002993,"[0.5,1)     "
6002393,6002994,"[0.5,1)     "
6002397,6002398,"[0.5,1)     "
6002397,6002399,"[0.5,1)     "
6002397,6002995,"[0.5,1)     "
6002397,6002996,"[0.5,1)     "
6002401,6002402,"[0.5,1)     "
6002401,6002403,"[0.5,1)     "
6002401,6002999,"[0.5,1)     "
6002401,6003000,"[0.5,1)     "
6003001,6002405,"[0.5,1)     "
6002406,6002407,"[0.5,1)     "
6002406,6003002,"[0.5,1)     "
6002406,6003003,"[0.5,1)     "
6002410,6002210,"[0.5,1)     "
6002410,6002229,"[0.5,1)     "
6002410,6002408,"[0.5,1)     "
6002410,6002863,"[0.5,1)     "
6002410,6002864,"[0.5,1)     "
6002775,6002093,"[0.5,1)     "
6002775,6002412,"[0.5,1)     "
6002775,6002416,"[0.5,1)     "
6002413,6002414,"[0.5,1)     "
6002413,6002415,"[0.5,1)     "
6002413,6003006,"[0.5,1)     "
6002413,6003007,"[0.5,1)     "
6002417,6002418,"[0.5,1)     "
6002417,6002419,"[0.5,1)     "
6002417,6002420,"[0.5,1)     "
6002417,6003008,"[0.5,1)     "
6002417,6003009,"[0.5,1)     "
6002422,6002423,"[0.5,1)     "
6002422,6002424,"[0.5,1)     "
6002422,6002425,"[0.5,1)     "
6002422,6002432,"[0.5,1)     "
6002422,6002448,"[0.5,1)     "
6002422,6003010,"[0.5,1)     "
6002422,6003011,"[0.5,1)     "
6002427,6002017,"[0.5,1)     "
6002427,6002153,"[0.5,1)     "
6002427,6002428,"[0.5,1)     "
6002427,6002429,"[0.5,1)     "
6002427,6002482,"[0.5,1)     "
6002427,6002489,"[0.5,1)     "
6002427,6002711,"[0.5,1)     "
6002427,6002712,"[0.5,1)     "
6002431,6003018,"[0.5,1)     "
6002431,6003019,"[0.5,1)     "
6002433,6002434,"[0.5,1)     "
6002433,6003020,"[0.5,1)     "
6002433,6003021,"[0.5,1)     "
6003033,6002436,"[0.5,1)     "
6002438,6002108,"[0.5,1)     "
6002438,6002109,"[0.5,1)     "
6002438,6002439,"[0.5,1)     "
6002438,6002440,"[0.5,1)     "
6002438,6002787,"[0.5,1)     "
6003034,6002442,"[0.5,1)     "
6003034,6002443,"[0.5,1)     "
6002448,6002422,"[0.5,1)     "
6002448,6002432,"[0.5,1)     "
6002448,6002445,"[0.5,1)     "
6002448,6002446,"[0.5,1)     "
6002448,6002447,"[0.5,1)     "
6002448,6003010,"[0.5,1)     "
6002448,6003011,"[0.5,1)     "
6003041,6002454,"[0.5,1)     "
6002457,6002458,"[0.5,1)     "
6002457,6002459,"[0.5,1)     "
6002457,6003043,"[0.5,1)     "
6002457,6003044,"[0.5,1)     "
6003047,6002465,"[0.5,1)     "
6003047,6002466,"[0.5,1)     "
6002931,6002296,"[0.5,1)     "
6002931,6002453,"[0.5,1)     "
6002931,6002462,"[0.5,1)     "
6002463,6002206,"[0.5,1)     "
6002463,6002207,"[0.5,1)     "
6002463,6002208,"[0.5,1)     "
6002463,6002379,"[0.5,1)     "
6002463,6002460,"[0.5,1)     "
6002463,6002464,"[0.5,1)     "
6002469,6002470,"[0.5,1)     "
6002469,6002471,"[0.5,1)     "
6002469,6002472,"[0.5,1)     "
6002469,6003051,"[0.5,1)     "
6002469,6003052,"[0.5,1)     "
6003048,6002467,"[0.5,1)     "
6003048,6002523,"[0.5,1)     "
6003048,6002531,"[0.5,1)     "
6003048,6002555,"[0.5,1)     "
6002474,6002001,"[0.5,1)     "
6002474,6002475,"[0.5,1)     "
6002474,6003053,"[0.5,1)     "
6002474,6003054,"[0.5,1)     "
6002476,6002477,"[0.5,1)     "
6002476,6002478,"[0.5,1)     "
6002476,6003055,"[0.5,1)     "
6002476,6003056,"[0.5,1)     "
6002479,6002230,"[0.5,1)     "
6002479,6002253,"[0.5,1)     "
6002479,6002480,"[0.5,1)     "
6002479,6002901,"[0.5,1)     "
6002479,6002902,"[0.5,1)     "
6002482,6002017,"[0.5,1)     "
6002482,6002056,"[0.5,1)     "
6002482,6002153,"[0.5,1)     "
6002482,6002374,"[0.5,1)     "
6002482,6002427,"[0.5,1)     "
6002482,6002483,"[0.5,1)     "
6002482,6002489,"[0.5,1)     "
6002482,6002711,"[0.5,1)     "
6002482,6002712,"[0.5,1)     "
6002484,6002485,"[0.5,1)     "
6002484,6003057,"[0.5,1)     "
6002484,6003058,"[0.5,1)     "
6002487,6002262,"[0.5,1)     "
6002487,6002488,"[0.5,1)     "
6002487,6002912,"[0.5,1)     "
6002487,6002913,"[0.5,1)     "
6002491,6002150,"[0.5,1)     "
6002491,6002220,"[0.5,1)     "
6002491,6002490,"[0.5,1)     "
6002491,6002492,"[0.5,1)     "
6002491,6002494,"[0.5,1)     "
6002491,6002817,"[0.5,1)     "
6002817,6002150,"[0.5,1)     "
6002817,6002220,"[0.5,1)     "
6002817,6002491,"[0.5,1)     "
6002493,6002495,"[0.5,1)     "
6002493,6002496,"[0.5,1)     "
6002493,6003059,"[0.5,1)     "
6002493,6003060,"[0.5,1)     "
6002499,6002500,"[0.5,1)     "
6002499,6002501,"[0.5,1)     "
6002499,6003063,"[0.5,1)     "
6002499,6003064,"[0.5,1)     "
6003065,6002497,"[0.5,1)     "
6002503,6002180,"[0.5,1)     "
6002503,6002272,"[0.5,1)     "
6002503,6002273,"[0.5,1)     "
6002503,6002341,"[0.5,1)     "
6002503,6002504,"[0.5,1)     "
6002503,6002839,"[0.5,1)     "
6002506,6002507,"[0.5,1)     "
6002506,6002508,"[0.5,1)     "
6002506,6003070,"[0.5,1)     "
6002506,6003071,"[0.5,1)     "
6002511,6002512,"[0.5,1)     "
6002511,6003073,"[0.5,1)     "
6002511,6003074,"[0.5,1)     "
6003072,6002509,"[0.5,1)     "
6002514,6002515,"[0.5,1)     "
6002514,6002516,"[0.5,1)     "
6002514,6003077,"[0.5,1)     "
6002514,6003078,"[0.5,1)     "
6002517,6002518,"[0.5,1)     "
6002517,6002519,"[0.5,1)     "
6002517,6003079,"[0.5,1)     "
6002517,6003080,"[0.5,1)     "
6002521,6002522,"[0.5,1)     "
6002521,6003081,"[0.5,1)     "
6002521,6003082,"[0.5,1)     "
6002523,6002467,"[0.5,1)     "
6002523,6002468,"[0.5,1)     "
6002523,6002524,"[0.5,1)     "
6002523,6002531,"[0.5,1)     "
6002523,6002555,"[0.5,1)     "
6002523,6003048,"[0.5,1)     "
6002525,6002526,"[0.5,1)     "
6002525,6003083,"[0.5,1)     "
6002525,6003084,"[0.5,1)     "
6002528,6002529,"[0.5,1)     "
6002528,6003087,"[0.5,1)     "
6002528,6003088,"[0.5,1)     "
6002531,6002467,"[0.5,1)     "
6002531,6002468,"[0.5,1)     "
6002531,6002523,"[0.5,1)     "
6002531,6002532,"[0.5,1)     "
6002531,6002533,"[0.5,1)     "
6002531,6002555,"[0.5,1)     "
6002531,6003048,"[0.5,1)     "
6002535,6002536,"[0.5,1)     "
6002535,6003091,"[0.5,1)     "
6002535,6003092,"[0.5,1)     "
6002537,6002538,"[0.5,1)     "
6002537,6002539,"[0.5,1)     "
6002537,6003093,"[0.5,1)     "
6002537,6003094,"[0.5,1)     "
6002541,6002542,"[0.5,1)     "
6002541,6003095,"[0.5,1)     "
6002541,6003096,"[0.5,1)     "
6002543,6002544,"[0.5,1)     "
6002543,6002545,"[0.5,1)     "
6002543,6003097,"[0.5,1)     "
6002543,6003098,"[0.5,1)     "
6003101,6002547,"[0.5,1)     "
6002548,6002549,"[0.5,1)     "
6002548,6003099,"[0.5,1)     "
6002548,6003100,"[0.5,1)     "
6002551,6002552,"[0.5,1)     "
6002551,6002553,"[0.5,1)     "
6002551,6002554,"[0.5,1)     "
6002551,6003102,"[0.5,1)     "
6002551,6003103,"[0.5,1)     "
6002556,6002557,"[0.5,1)     "
6002556,6002558,"[0.5,1)     "
6002556,6003105,"[0.5,1)     "
6002556,6003106,"[0.5,1)     "
6002001,6002003,"[0.5,1)     "
6002001,6002004,"[0.5,1)     "
6002001,6002473,"[0.5,1)     "
6002001,6002474,"[0.5,1)     "
6002001,6002475,"[0.5,1)     "
6002005,6002006,"[0.5,1)     "
6002005,6002007,"[0.5,1)     "
6002005,6002008,"[0.5,1)     "
6002005,6002010,"[0.5,1)     "
6002005,6002011,"[0.5,1)     "
6002005,6002012,"[0.5,1)     "
6002006,6002005,"[0.5,1)     "
6002006,6002008,"[0.5,1)     "
6002006,6002218,"[0.5,1)     "
6002006,6002219,"[0.5,1)     "
6002006,6002437,"[0.5,1)     "
6002006,6002706,"[0.5,1)     "
6002013,6002015,"[0.5,1)     "
6002013,6002016,"[0.5,1)     "
6002013,6002704,"[0.5,1)     "
6002013,6002705,"[0.5,1)     "
6002017,6002019,"[0.5,1)     "
6002017,6002020,"[0.5,1)     "
6002017,6002021,"[0.5,1)     "
6002017,6002153,"[0.5,1)     "
6002017,6002427,"[0.5,1)     "
6002017,6002482,"[0.5,1)     "
6002017,6002489,"[0.5,1)     "
6002017,6002711,"[0.5,1)     "
6002017,6002712,"[0.5,1)     "
6002022,6002024,"[0.5,1)     "
6002022,6002025,"[0.5,1)     "
6002022,6002060,"[0.5,1)     "
6002022,6002257,"[0.5,1)     "
6002022,6002715,"[0.5,1)     "
6002022,6002716,"[0.5,1)     "
6002026,6002028,"[0.5,1)     "
6002026,6002719,"[0.5,1)     "
6002026,6002720,"[0.5,1)     "
6002029,6002031,"[0.5,1)     "
6002029,6002145,"[0.5,1)     "
6002029,6002146,"[0.5,1)     "
6002029,6002201,"[0.5,1)     "
6002029,6002409,"[0.5,1)     "
6002029,6002723,"[0.5,1)     "
6002032,6002014,"[0.5,1)     "
6002032,6002033,"[0.5,1)     "
6002032,6002035,"[0.5,1)     "
6002032,6002036,"[0.5,1)     "
6002032,6002037,"[0.5,1)     "
6002032,6002077,"[0.5,1)     "
6002032,6002078,"[0.5,1)     "
6002033,6002014,"[0.5,1)     "
6002033,6002032,"[0.5,1)     "
6002033,6002078,"[0.5,1)     "
6002033,6002726,"[0.5,1)     "
6002033,6002727,"[0.5,1)     "
6002042,6002038,"[0.5,1)     "
6002042,6002043,"[0.5,1)     "
6002042,6002103,"[0.5,1)     "
6002042,6002113,"[0.5,1)     "
6002042,6002734,"[0.5,1)     "
6002042,6002735,"[0.5,1)     "
6002047,6002048,"[0.5,1)     "
6002047,6002163,"[0.5,1)     "
6002047,6002164,"[0.5,1)     "
6002047,6002738,"[0.5,1)     "
6002052,6002054,"[0.5,1)     "
6002052,6002139,"[0.5,1)     "
6002052,6002140,"[0.5,1)     "
6002052,6002141,"[0.5,1)     "
6002052,6002143,"[0.5,1)     "
6002052,6002144,"[0.5,1)     "
6002052,6002274,"[0.5,1)     "
6002052,6002743,"[0.5,1)     "
6002055,6002057,"[0.5,1)     "
6002055,6002058,"[0.5,1)     "
6002055,6002746,"[0.5,1)     "
6002055,6002747,"[0.5,1)     "
6002059,6002061,"[0.5,1)     "
6002059,6002063,"[0.5,1)     "
6002059,6002122,"[0.5,1)     "
6002059,6002188,"[0.5,1)     "
6002059,6002189,"[0.5,1)     "
6002059,6002748,"[0.5,1)     "
6002061,6002059,"[0.5,1)     "
6002061,6002060,"[0.5,1)     "
6002061,6002063,"[0.5,1)     "
6002061,6002065,"[0.5,1)     "
6002061,6002066,"[0.5,1)     "
6002063,6002059,"[0.5,1)     "
6002063,6002060,"[0.5,1)     "
6002063,6002061,"[0.5,1)     "
6002063,6002067,"[0.5,1)     "
6002068,6002071,"[0.5,1)     "
6002068,6002072,"[0.5,1)     "
6002068,6002753,"[0.5,1)     "
6002068,6002754,"[0.5,1)     "
6002069,6002070,"[0.5,1)     "
6002069,6002096,"[0.5,1)     "
6002069,6002755,"[0.5,1)     "
6002069,6002756,"[0.5,1)     "
6002071,6002068,"[0.5,1)     "
6002071,6002070,"[0.5,1)     "
6002071,6002072,"[0.5,1)     "
6002071,6002074,"[0.5,1)     "
6002072,6002068,"[0.5,1)     "
6002072,6002070,"[0.5,1)     "
6002072,6002071,"[0.5,1)     "
6002072,6002075,"[0.5,1)     "
6002076,6002079,"[0.5,1)     "
6002076,6002080,"[0.5,1)     "
6002076,6002761,"[0.5,1)     "
6002076,6002762,"[0.5,1)     "
6002081,6002083,"[0.5,1)     "
6002081,6002765,"[0.5,1)     "
6002081,6002766,"[0.5,1)     "
6002084,6002086,"[0.5,1)     "
6002084,6002088,"[0.5,1)     "
6002084,6002767,"[0.5,1)     "
6002084,6002768,"[0.5,1)     "
6002086,6002084,"[0.5,1)     "
6002086,6002085,"[0.5,1)     "
6002086,6002088,"[0.5,1)     "
6002086,6002089,"[0.5,1)     "
6002086,6002090,"[0.5,1)     "
6002086,6002091,"[0.5,1)     "
6002092,6002094,"[0.5,1)     "
6002092,6002095,"[0.5,1)     "
6002092,6002773,"[0.5,1)     "
6002092,6002774,"[0.5,1)     "
6002096,6002069,"[0.5,1)     "
6002096,6002097,"[0.5,1)     "
6002096,6002098,"[0.5,1)     "
6002096,6002776,"[0.5,1)     "
6002099,6002101,"[0.5,1)     "
6002099,6002102,"[0.5,1)     "
6002099,6002218,"[0.5,1)     "
6002099,6002778,"[0.5,1)     "
6002103,6002042,"[0.5,1)     "
6002103,6002105,"[0.5,1)     "
6002103,6002107,"[0.5,1)     "
6002103,6002113,"[0.5,1)     "
6002103,6002734,"[0.5,1)     "
6002103,6002735,"[0.5,1)     "
6002105,6002103,"[0.5,1)     "
6002105,6002104,"[0.5,1)     "
6002105,6002107,"[0.5,1)     "
6002108,6002109,"[0.5,1)     "
6002108,6002272,"[0.5,1)     "
6002108,6002282,"[0.5,1)     "
6002108,6002283,"[0.5,1)     "
6002108,6002438,"[0.5,1)     "
6002108,6002785,"[0.5,1)     "
6002108,6002786,"[0.5,1)     "
6002109,6002108,"[0.5,1)     "
6002109,6002111,"[0.5,1)     "
6002109,6002112,"[0.5,1)     "
6002109,6002438,"[0.5,1)     "
6002109,6002787,"[0.5,1)     "
6002113,6002042,"[0.5,1)     "
6002113,6002103,"[0.5,1)     "
6002113,6002115,"[0.5,1)     "
6002113,6002734,"[0.5,1)     "
6002113,6002735,"[0.5,1)     "
6002116,6002027,"[0.5,1)     "
6002116,6002117,"[0.5,1)     "
6002116,6002184,"[0.5,1)     "
6002116,6002721,"[0.5,1)     "
6002116,6002722,"[0.5,1)     "
6002117,6002116,"[0.5,1)     "
6002117,6002119,"[0.5,1)     "
6002117,6002120,"[0.5,1)     "
6002117,6002184,"[0.5,1)     "
6002117,6002792,"[0.5,1)     "
6002121,6002118,"[0.5,1)     "
6002121,6002123,"[0.5,1)     "
6002121,6002793,"[0.5,1)     "
6002121,6002794,"[0.5,1)     "
6002124,6002125,"[0.5,1)     "
6002124,6002126,"[0.5,1)     "
6002124,6002365,"[0.5,1)     "
6002124,6002795,"[0.5,1)     "
6002124,6002796,"[0.5,1)     "
6002126,6002124,"[0.5,1)     "
6002126,6002125,"[0.5,1)     "
6002126,6002128,"[0.5,1)     "
6002126,6002129,"[0.5,1)     "
6002126,6002365,"[0.5,1)     "
6002126,6002797,"[0.5,1)     "
6002130,6002132,"[0.5,1)     "
6002130,6002133,"[0.5,1)     "
6002130,6002802,"[0.5,1)     "
6002130,6002803,"[0.5,1)     "
6002134,6002136,"[0.5,1)     "
6002134,6002287,"[0.5,1)     "
6002134,6002804,"[0.5,1)     "
6002134,6002805,"[0.5,1)     "
6002136,6002134,"[0.5,1)     "
6002136,6002135,"[0.5,1)     "
6002136,6002138,"[0.5,1)     "
6002136,6002287,"[0.5,1)     "
6002139,6002052,"[0.5,1)     "
6002139,6002140,"[0.5,1)     "
6002139,6002141,"[0.5,1)     "
6002139,6002142,"[0.5,1)     "
6002139,6002143,"[0.5,1)     "
6002139,6002144,"[0.5,1)     "
6002139,6002274,"[0.5,1)     "
6002139,6002743,"[0.5,1)     "
6002140,6002052,"[0.5,1)     "
6002140,6002139,"[0.5,1)     "
6002140,6002141,"[0.5,1)     "
6002140,6002143,"[0.5,1)     "
6002140,6002144,"[0.5,1)     "
6002140,6002274,"[0.5,1)     "
6002140,6002810,"[0.5,1)     "
6002140,6002811,"[0.5,1)     "
6002145,6002029,"[0.5,1)     "
6002145,6002146,"[0.5,1)     "
6002145,6002201,"[0.5,1)     "
6002145,6002206,"[0.5,1)     "
6002145,6002409,"[0.5,1)     "
